# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-02-15 12:44:38 EST       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 15485500 TANANA R AT FAIRBANKS AK
# -----------------------------------------------------------------------------------
#
# Data provided for site 15485500
#            TS   parameter     statistic     Description
#          1085       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	1085_00060_00003	1085_00060_00003_cd
USGS	15485500	2017-12-08	6770	A:e
USGS	15485500	2017-12-09	6750	A:e
USGS	15485500	2017-12-10	6730	A:e
USGS	15485500	2017-12-11	6710	A:e
USGS	15485500	2017-12-12	6680	A:e
USGS	15485500	2017-12-13	6660	A:e
USGS	15485500	2017-12-14	6640	A:e
USGS	15485500	2017-12-15	6620	A:e
USGS	15485500	2017-12-16	6600	A:e
USGS	15485500	2017-12-17	6590	A:e
USGS	15485500	2017-12-18	6570	A:e
USGS	15485500	2017-12-19	6560	A:e
USGS	15485500	2017-12-20	6540	A:e
USGS	15485500	2017-12-21	6520	A:e
USGS	15485500	2017-12-22	6490	A:e
USGS	15485500	2017-12-23	6470	A:e
USGS	15485500	2017-12-24	6460	A:e
USGS	15485500	2017-12-25	6450	A:e
USGS	15485500	2017-12-26	6440	A:e
USGS	15485500	2017-12-27	6420	A:e
USGS	15485500	2017-12-28	6410	A:e
USGS	15485500	2017-12-29	6410	A:e
USGS	15485500	2017-12-30	6390	A:e
USGS	15485500	2017-12-31	6380	A:e
USGS	15485500	2018-01-01	6360	A:e
USGS	15485500	2018-01-02	6350	A:e
USGS	15485500	2018-01-03	6330	A:e
USGS	15485500	2018-01-04	6320	A:e
USGS	15485500	2018-01-05	6310	A:e
USGS	15485500	2018-01-06	6310	A:e
USGS	15485500	2018-01-07	6310	A:e
USGS	15485500	2018-01-08	6300	A:e
USGS	15485500	2018-01-09	6310	A:e
USGS	15485500	2018-01-10	6300	A:e
USGS	15485500	2018-01-11	6300	A:e
USGS	15485500	2018-01-12	6300	A:e
USGS	15485500	2018-01-13	6300	A:e
USGS	15485500	2018-01-14	6300	A:e
USGS	15485500	2018-01-15	6290	A:e
USGS	15485500	2018-01-16	6300	A:e
USGS	15485500	2018-01-17	6300	A:e
USGS	15485500	2018-01-18	6300	A:e
USGS	15485500	2018-01-19	6300	A:e
USGS	15485500	2018-01-20	6310	A:e
USGS	15485500	2018-01-21	6310	A:e
USGS	15485500	2018-01-22	6310	A:e
USGS	15485500	2018-01-23	6310	A:e
USGS	15485500	2018-01-24	6310	A:e
USGS	15485500	2018-01-25	6310	A:e
USGS	15485500	2018-01-26	6310	A:e
USGS	15485500	2018-01-27	6310	A:e
USGS	15485500	2018-01-28	6320	A:e
USGS	15485500	2018-01-29	6320	A:e
USGS	15485500	2018-01-30	6320	A:e
USGS	15485500	2018-01-31	6320	A:e
USGS	15485500	2018-02-01	6330	A:e
USGS	15485500	2018-02-02	6330	A:e
USGS	15485500	2018-02-03	6330	A:e
USGS	15485500	2018-02-04	6330	A:e
USGS	15485500	2018-02-05	6330	A:e
USGS	15485500	2018-02-06	6340	A:e
USGS	15485500	2018-02-07	6340	A:e
USGS	15485500	2018-02-08	6340	A:e
USGS	15485500	2018-02-09	6340	A:e
USGS	15485500	2018-02-10	6340	A:e
USGS	15485500	2018-02-11	6350	A:e
USGS	15485500	2018-02-12	6350	A:e
USGS	15485500	2018-02-13	6350	A:e
USGS	15485500	2018-02-14	6360	A:e
USGS	15485500	2018-02-15	6360	A:e
USGS	15485500	2018-02-16	6360	A:e
USGS	15485500	2018-02-17	6360	A:e
USGS	15485500	2018-02-18	6370	A:e
USGS	15485500	2018-02-19	6370	A:e
USGS	15485500	2018-02-20	6380	A:e
USGS	15485500	2018-02-21	6380	A:e
USGS	15485500	2018-02-22	6380	A:e
USGS	15485500	2018-02-23	6380	A:e
USGS	15485500	2018-02-24	6390	A:e
USGS	15485500	2018-02-25	6390	A:e
USGS	15485500	2018-02-26	6390	A:e
USGS	15485500	2018-02-27	6390	A:e
USGS	15485500	2018-02-28	6400	A:e
USGS	15485500	2018-03-01	6400	A:e
USGS	15485500	2018-03-02	6400	A:e
USGS	15485500	2018-03-03	6410	A:e
USGS	15485500	2018-03-04	6410	A:e
USGS	15485500	2018-03-05	6420	A:e
USGS	15485500	2018-03-06	6420	A:e
USGS	15485500	2018-03-07	6420	A:e
USGS	15485500	2018-03-08	6430	A:e
USGS	15485500	2018-03-09	6430	A:e
USGS	15485500	2018-03-10	6440	A:e
USGS	15485500	2018-03-11	6440	A:e
USGS	15485500	2018-03-12	6450	A:e
USGS	15485500	2018-03-13	6450	A:e
USGS	15485500	2018-03-14	6460	A:e
USGS	15485500	2018-03-15	6460	A:e
USGS	15485500	2018-03-16	6470	A:e
USGS	15485500	2018-03-17	6480	A:e
USGS	15485500	2018-03-18	6480	A:e
USGS	15485500	2018-03-19	6490	A:e
USGS	15485500	2018-03-20	6490	A:e
USGS	15485500	2018-03-21	6500	A:e
USGS	15485500	2018-03-22	6510	A:e
USGS	15485500	2018-03-23	6520	A:e
USGS	15485500	2018-03-24	6530	A:e
USGS	15485500	2018-03-25	6530	A:e
USGS	15485500	2018-03-26	6540	A:e
USGS	15485500	2018-03-27	6550	A:e
USGS	15485500	2018-03-28	6540	A:e
USGS	15485500	2018-03-29	6540	A:e
USGS	15485500	2018-03-30	6540	A:e
USGS	15485500	2018-03-31	6540	A:e
USGS	15485500	2018-04-01	6540	A:e
USGS	15485500	2018-04-02	6540	A:e
USGS	15485500	2018-04-03	6540	A:e
USGS	15485500	2018-04-04	6540	A:e
USGS	15485500	2018-04-05	6540	A:e
USGS	15485500	2018-04-06	6540	A:e
USGS	15485500	2018-04-07	6550	A:e
USGS	15485500	2018-04-08	6580	A:e
USGS	15485500	2018-04-09	6620	A:e
USGS	15485500	2018-04-10	6680	A:e
USGS	15485500	2018-04-11	6740	A:e
USGS	15485500	2018-04-12	6800	A:e
USGS	15485500	2018-04-13	6870	A:e
USGS	15485500	2018-04-14	6930	A:e
USGS	15485500	2018-04-15	6990	A:e
USGS	15485500	2018-04-16	7040	A:e
USGS	15485500	2018-04-17	7090	A:e
USGS	15485500	2018-04-18	7130	A:e
USGS	15485500	2018-04-19	7160	A:e
USGS	15485500	2018-04-20	7200	A:e
USGS	15485500	2018-04-21	7240	A:e
USGS	15485500	2018-04-22	7290	A:e
USGS	15485500	2018-04-23	7370	A:e
USGS	15485500	2018-04-24	7480	A:e
USGS	15485500	2018-04-25	7670	A:e
USGS	15485500	2018-04-26	7960	A:e
USGS	15485500	2018-04-27	8470	A:e
USGS	15485500	2018-04-28	9070	A:e
USGS	15485500	2018-04-29	9720	A:e
USGS	15485500	2018-04-30	10300	A:e
USGS	15485500	2018-05-01	10800	A:e
USGS	15485500	2018-05-02	11300	A:e
USGS	15485500	2018-05-03	11600	A:e
USGS	15485500	2018-05-04	11800	A:e
USGS	15485500	2018-05-05	12200	A:e
USGS	15485500	2018-05-06	13500	A:e
USGS	15485500	2018-05-07	15500	A:e
USGS	15485500	2018-05-08	16700	A:e
USGS	15485500	2018-05-09	17800	A
USGS	15485500	2018-05-10	19600	A
USGS	15485500	2018-05-11	23600	A
USGS	15485500	2018-05-12	28200	A
USGS	15485500	2018-05-13	28700	A
USGS	15485500	2018-05-14	26000	A
USGS	15485500	2018-05-15	23900	A
USGS	15485500	2018-05-16	23900	A
USGS	15485500	2018-05-17	24200	A
USGS	15485500	2018-05-18	23600	A
USGS	15485500	2018-05-19	23300	A
USGS	15485500	2018-05-20	24900	A
USGS	15485500	2018-05-21	27700	A
USGS	15485500	2018-05-22	30300	A
USGS	15485500	2018-05-23	33400	A
USGS	15485500	2018-05-24	34400	A
USGS	15485500	2018-05-25	35800	A
USGS	15485500	2018-05-26	34700	A
USGS	15485500	2018-05-27	32500	A
USGS	15485500	2018-05-28	30800	A
USGS	15485500	2018-05-29	30000	A
USGS	15485500	2018-05-30	29300	A
USGS	15485500	2018-05-31	28400	A
USGS	15485500	2018-06-01	27700	A
USGS	15485500	2018-06-02	27800	A
USGS	15485500	2018-06-03	28200	A
USGS	15485500	2018-06-04	28600	A
USGS	15485500	2018-06-05	29300	A
USGS	15485500	2018-06-06	30900	A
USGS	15485500	2018-06-07	32800	A
USGS	15485500	2018-06-08	34500	A
USGS	15485500	2018-06-09	35900	A
USGS	15485500	2018-06-10	38300	A
USGS	15485500	2018-06-11	39400	A
USGS	15485500	2018-06-12	40800	A
USGS	15485500	2018-06-13	40900	A
USGS	15485500	2018-06-14	38900	A
USGS	15485500	2018-06-15	37200	A
USGS	15485500	2018-06-16	36300	A
USGS	15485500	2018-06-17	36900	A
USGS	15485500	2018-06-18	39200	A
USGS	15485500	2018-06-19	41300	A
USGS	15485500	2018-06-20	43900	A
USGS	15485500	2018-06-21	45700	A
USGS	15485500	2018-06-22	47000	A
USGS	15485500	2018-06-23	48300	A
USGS	15485500	2018-06-24	48900	A
USGS	15485500	2018-06-25	48200	A
USGS	15485500	2018-06-26	47900	A
USGS	15485500	2018-06-27	46700	A
USGS	15485500	2018-06-28	46200	A
USGS	15485500	2018-06-29	46200	A
USGS	15485500	2018-06-30	47700	A
USGS	15485500	2018-07-01	48500	A
USGS	15485500	2018-07-02	53800	A
USGS	15485500	2018-07-03	57800	A
USGS	15485500	2018-07-04	56200	A
USGS	15485500	2018-07-05	55800	A
USGS	15485500	2018-07-06	55600	A
USGS	15485500	2018-07-07	54400	A
USGS	15485500	2018-07-08	53500	A
USGS	15485500	2018-07-09	55400	A
USGS	15485500	2018-07-10	59100	A
USGS	15485500	2018-07-11	60600	A
USGS	15485500	2018-07-12	57200	A
USGS	15485500	2018-07-13	52300	A
USGS	15485500	2018-07-14	49400	A
USGS	15485500	2018-07-15	46900	A
USGS	15485500	2018-07-16	44600	A
USGS	15485500	2018-07-17	42700	A
USGS	15485500	2018-07-18	42400	A
USGS	15485500	2018-07-19	41900	A
USGS	15485500	2018-07-20	41100	A
USGS	15485500	2018-07-21	41200	A
USGS	15485500	2018-07-22	42500	A
USGS	15485500	2018-07-23	43600	A
USGS	15485500	2018-07-24	45000	A
USGS	15485500	2018-07-25	46100	A
USGS	15485500	2018-07-26	47100	A
USGS	15485500	2018-07-27	49100	A
USGS	15485500	2018-07-28	52700	A
USGS	15485500	2018-07-29	53800	A
USGS	15485500	2018-07-30	52400	A
USGS	15485500	2018-07-31	53000	A
USGS	15485500	2018-08-01	53700	A
USGS	15485500	2018-08-02	54500	A
USGS	15485500	2018-08-03	55900	A
USGS	15485500	2018-08-04	55700	A
USGS	15485500	2018-08-05	55200	A
USGS	15485500	2018-08-06	60300	A
USGS	15485500	2018-08-07	72200	A
USGS	15485500	2018-08-08	81200	A
USGS	15485500	2018-08-09	76400	A
USGS	15485500	2018-08-10	64400	A
USGS	15485500	2018-08-11	57000	A
USGS	15485500	2018-08-12	54000	A
USGS	15485500	2018-08-13	53400	A
USGS	15485500	2018-08-14	56700	A
USGS	15485500	2018-08-15	59900	A
USGS	15485500	2018-08-16	59500	A
USGS	15485500	2018-08-17	55900	A
USGS	15485500	2018-08-18	54100	A
USGS	15485500	2018-08-19	52000	A
USGS	15485500	2018-08-20	48500	A
USGS	15485500	2018-08-21	45300	A
USGS	15485500	2018-08-22	46400	A
USGS	15485500	2018-08-23	54400	A
USGS	15485500	2018-08-24	60100	A
USGS	15485500	2018-08-25	59300	A
USGS	15485500	2018-08-26	57600	A
USGS	15485500	2018-08-27	54500	A
USGS	15485500	2018-08-28	54500	A
USGS	15485500	2018-08-29	56000	A
USGS	15485500	2018-08-30	55500	A
USGS	15485500	2018-08-31	53200	A
USGS	15485500	2018-09-01	53200	A
USGS	15485500	2018-09-02	51900	A
USGS	15485500	2018-09-03	50100	A
USGS	15485500	2018-09-04	51600	A
USGS	15485500	2018-09-05	50100	A
USGS	15485500	2018-09-06	46800	A
USGS	15485500	2018-09-07	44300	A
USGS	15485500	2018-09-08	42700	A
USGS	15485500	2018-09-09	40900	A
USGS	15485500	2018-09-10	39400	A
USGS	15485500	2018-09-11	37800	A
USGS	15485500	2018-09-12	36300	A
USGS	15485500	2018-09-13	35100	A
USGS	15485500	2018-09-14	34600	A
USGS	15485500	2018-09-15	34500	A
USGS	15485500	2018-09-16	33700	A
USGS	15485500	2018-09-17	33100	A
USGS	15485500	2018-09-18	32600	A
USGS	15485500	2018-09-19	32100	A
USGS	15485500	2018-09-20	31600	A
USGS	15485500	2018-09-21	31200	A
USGS	15485500	2018-09-22	30500	A
USGS	15485500	2018-09-23	30200	A
USGS	15485500	2018-09-24	29900	A
USGS	15485500	2018-09-25	29900	A
USGS	15485500	2018-09-26	30200	A
USGS	15485500	2018-09-27	30200	A
USGS	15485500	2018-09-28	29300	A
USGS	15485500	2018-09-29	28000	A
USGS	15485500	2018-09-30	26800	A
USGS	15485500	2018-10-01	25700	A
USGS	15485500	2018-10-02	24900	A
USGS	15485500	2018-10-03	24200	A
USGS	15485500	2018-10-04	23500	A
USGS	15485500	2018-10-05	22900	A
USGS	15485500	2018-10-06	22300	A
USGS	15485500	2018-10-07	21700	A
USGS	15485500	2018-10-08	21100	A
USGS	15485500	2018-10-09	20300	A
USGS	15485500	2018-10-10	19500	A
USGS	15485500	2018-10-11	19400	A
USGS	15485500	2018-10-12	19500	A
USGS	15485500	2018-10-13	19500	A
USGS	15485500	2018-10-14	19000	A
USGS	15485500	2018-10-15	18900	A
USGS	15485500	2018-10-16	18500	A
USGS	15485500	2018-10-17	18200	A
USGS	15485500	2018-10-18	18300	A
USGS	15485500	2018-10-19	17800	A
USGS	15485500	2018-10-20	17400	A
USGS	15485500	2018-10-21	17200	A
USGS	15485500	2018-10-22	16800	A
USGS	15485500	2018-10-23	16100	A
USGS	15485500	2018-10-24	15600	A
USGS	15485500	2018-10-25	15500	A
USGS	15485500	2018-10-26	15300	A
USGS	15485500	2018-10-27	14800	A
USGS	15485500	2018-10-28	14000	A:e
USGS	15485500	2018-10-29	12800	A:e
USGS	15485500	2018-10-30	11600	A:e
USGS	15485500	2018-10-31	9960	A:e
USGS	15485500	2018-11-01	8790	A:e
USGS	15485500	2018-11-02	8040	A:e
USGS	15485500	2018-11-03	7590	A:e
USGS	15485500	2018-11-04	7410	A:e
USGS	15485500	2018-11-05	7290	A:e
USGS	15485500	2018-11-06	7410	A:e
USGS	15485500	2018-11-07	7570	A:e
USGS	15485500	2018-11-08	7890	A:e
USGS	15485500	2018-11-09	8550	A:e
USGS	15485500	2018-11-10	9210	A:e
USGS	15485500	2018-11-11	9900	A:e
USGS	15485500	2018-11-12	10300	A:e
USGS	15485500	2018-11-13	10500	A:e
USGS	15485500	2018-11-14	10500	A:e
USGS	15485500	2018-11-15	10500	A:e
USGS	15485500	2018-11-16	10200	A:e
USGS	15485500	2018-11-17	9960	A:e
USGS	15485500	2018-11-18	9670	A:e
USGS	15485500	2018-11-19	9400	A:e
USGS	15485500	2018-11-20	9170	A:e
USGS	15485500	2018-11-21	8980	A:e
USGS	15485500	2018-11-22	8850	A:e
USGS	15485500	2018-11-23	8730	A:e
USGS	15485500	2018-11-24	8610	A:e
USGS	15485500	2018-11-25	8480	A:e
USGS	15485500	2018-11-26	8400	A:e
USGS	15485500	2018-11-27	8310	A:e
USGS	15485500	2018-11-28	8210	A:e
USGS	15485500	2018-11-29	8100	A:e
USGS	15485500	2018-11-30	8020	A:e
USGS	15485500	2018-12-01	7910	A:e
USGS	15485500	2018-12-02	7800	A:e
USGS	15485500	2018-12-03	7720	A:e
USGS	15485500	2018-12-04	7630	A:e
USGS	15485500	2018-12-05	7590	A:e
USGS	15485500	2018-12-06	7510	A:e
USGS	15485500	2018-12-07	7420	A:e
USGS	15485500	2018-12-08	7370	A:e
USGS	15485500	2018-12-09	7330	A:e
USGS	15485500	2018-12-10	7290	A:e
USGS	15485500	2018-12-11	7260	A:e
USGS	15485500	2018-12-12	7220	A:e
USGS	15485500	2018-12-13	7170	A:e
USGS	15485500	2018-12-14	7120	A:e
USGS	15485500	2018-12-15	7080	A:e
USGS	15485500	2018-12-16	7040	A:e
USGS	15485500	2018-12-17	7010	A:e
USGS	15485500	2018-12-18	6980	A:e
USGS	15485500	2018-12-19	6950	A:e
USGS	15485500	2018-12-20	6920	A:e
USGS	15485500	2018-12-21	6890	A:e
USGS	15485500	2018-12-22	6860	A:e
USGS	15485500	2018-12-23	6830	A:e
USGS	15485500	2018-12-24	6800	A:e
USGS	15485500	2018-12-25	6770	A:e
USGS	15485500	2018-12-26	6740	A:e
USGS	15485500	2018-12-27	6710	A:e
USGS	15485500	2018-12-28	6680	A:e
USGS	15485500	2018-12-29	6650	A:e
USGS	15485500	2018-12-30	6610	A:e
USGS	15485500	2018-12-31	6580	A:e
USGS	15485500	2019-01-01	6560	A:e
USGS	15485500	2019-01-02	6530	A:e
USGS	15485500	2019-01-03	6510	A:e
USGS	15485500	2019-01-04	6490	A:e
USGS	15485500	2019-01-05	6470	A:e
USGS	15485500	2019-01-06	6450	A:e
USGS	15485500	2019-01-07	6440	A:e
USGS	15485500	2019-01-08	6410	A:e
USGS	15485500	2019-01-09	6380	A:e
USGS	15485500	2019-01-10	6360	A:e
USGS	15485500	2019-01-11	6330	A:e
USGS	15485500	2019-01-12	6310	A:e
USGS	15485500	2019-01-13	6280	A:e
USGS	15485500	2019-01-14	6270	A:e
USGS	15485500	2019-01-15	6250	A:e
USGS	15485500	2019-01-16	6240	A:e
USGS	15485500	2019-01-17	6220	A:e
USGS	15485500	2019-01-18	6200	A:e
USGS	15485500	2019-01-19	6180	A:e
USGS	15485500	2019-01-20	6170	A:e
USGS	15485500	2019-01-21	6150	A:e
USGS	15485500	2019-01-22	6140	A:e
USGS	15485500	2019-01-23	6120	A:e
USGS	15485500	2019-01-24	6110	A:e
USGS	15485500	2019-01-25	6100	A:e
USGS	15485500	2019-01-26	6090	A:e
USGS	15485500	2019-01-27	6080	A:e
USGS	15485500	2019-01-28	6060	A:e
USGS	15485500	2019-01-29	6040	A:e
USGS	15485500	2019-01-30	6040	A:e
USGS	15485500	2019-01-31	6030	A:e
USGS	15485500	2019-02-01	6030	A:e
USGS	15485500	2019-02-02	6020	A:e
USGS	15485500	2019-02-03	6010	A:e
USGS	15485500	2019-02-04	6010	A:e
USGS	15485500	2019-02-05	6010	A:e
USGS	15485500	2019-02-06	6000	A:e
USGS	15485500	2019-02-07	6000	A:e
USGS	15485500	2019-02-08	6000	A:e
USGS	15485500	2019-02-09	5990	A:e
USGS	15485500	2019-02-10	5990	A:e
USGS	15485500	2019-02-11	5980	A:e
USGS	15485500	2019-02-12	5980	A:e
USGS	15485500	2019-02-13	5970	A:e
USGS	15485500	2019-02-14	5970	A:e
USGS	15485500	2019-02-15	5970	A:e
USGS	15485500	2019-02-16	5970	A:e
USGS	15485500	2019-02-17	5960	A:e
USGS	15485500	2019-02-18	5960	A:e
USGS	15485500	2019-02-19	5960	A:e
USGS	15485500	2019-02-20	5960	A:e
USGS	15485500	2019-02-21	5960	A:e
USGS	15485500	2019-02-22	5960	A:e
USGS	15485500	2019-02-23	5960	A:e
USGS	15485500	2019-02-24	5960	A:e
USGS	15485500	2019-02-25	5960	A:e
USGS	15485500	2019-02-26	5950	A:e
USGS	15485500	2019-02-27	5950	A:e
USGS	15485500	2019-02-28	5950	A:e
USGS	15485500	2019-03-01	5950	A:e
USGS	15485500	2019-03-02	5950	A:e
USGS	15485500	2019-03-03	5960	A:e
USGS	15485500	2019-03-04	5960	A:e
USGS	15485500	2019-03-05	5960	A:e
USGS	15485500	2019-03-06	5960	A:e
USGS	15485500	2019-03-07	5970	A:e
USGS	15485500	2019-03-08	5970	A:e
USGS	15485500	2019-03-09	5980	A:e
USGS	15485500	2019-03-10	5980	A:e
USGS	15485500	2019-03-11	6000	A:e
USGS	15485500	2019-03-12	6040	A:e
USGS	15485500	2019-03-13	6100	A:e
USGS	15485500	2019-03-14	6220	A:e
USGS	15485500	2019-03-15	6400	A:e
USGS	15485500	2019-03-16	6590	A:e
USGS	15485500	2019-03-17	6820	A:e
USGS	15485500	2019-03-18	7030	A:e
USGS	15485500	2019-03-19	7310	A:e
USGS	15485500	2019-03-20	7510	A:e
USGS	15485500	2019-03-21	7660	A:e
USGS	15485500	2019-03-22	7750	A:e
USGS	15485500	2019-03-23	7830	A:e
USGS	15485500	2019-03-24	7880	A:e
USGS	15485500	2019-03-25	7920	A:e
USGS	15485500	2019-03-26	8010	A:e
USGS	15485500	2019-03-27	8160	A:e
USGS	15485500	2019-03-28	8280	A:e
USGS	15485500	2019-03-29	8410	A:e
USGS	15485500	2019-03-30	8520	A:e
USGS	15485500	2019-03-31	8510	A:e
USGS	15485500	2019-04-01	8390	A:e
USGS	15485500	2019-04-02	8270	A:e
USGS	15485500	2019-04-03	8160	A:e
USGS	15485500	2019-04-04	8080	A:e
USGS	15485500	2019-04-05	8020	A:e
USGS	15485500	2019-04-06	8020	A:e
USGS	15485500	2019-04-07	8030	A:e
USGS	15485500	2019-04-08	8070	A:e
USGS	15485500	2019-04-09	8220	A:e
USGS	15485500	2019-04-10	8520	A:e
USGS	15485500	2019-04-11	8940	A:e
USGS	15485500	2019-04-12	9480	A:e
USGS	15485500	2019-04-13	10000	A:e
USGS	15485500	2019-04-14	10700	A:e
USGS	15485500	2019-04-15	11400	A:e
USGS	15485500	2019-04-16	11900	A:e
USGS	15485500	2019-04-17	12100	A:e
USGS	15485500	2019-04-18	12000	A:e
USGS	15485500	2019-04-19	11800	A:e
USGS	15485500	2019-04-20	11500	A:e
USGS	15485500	2019-04-21	11200	A:e
USGS	15485500	2019-04-22	10900	A:e
USGS	15485500	2019-04-23	10900	A:e
USGS	15485500	2019-04-24	10900	A:e
USGS	15485500	2019-04-25	11000	A:e
USGS	15485500	2019-04-26	11100	A:e
USGS	15485500	2019-04-27	10900	A
USGS	15485500	2019-04-28	10700	A
USGS	15485500	2019-04-29	10400	A
USGS	15485500	2019-04-30	10200	A
USGS	15485500	2019-05-01	10600	A
USGS	15485500	2019-05-02	11000	A
USGS	15485500	2019-05-03	11600	A
USGS	15485500	2019-05-04	12100	A
USGS	15485500	2019-05-05	11800	A
USGS	15485500	2019-05-06	11500	A
USGS	15485500	2019-05-07	11400	A
USGS	15485500	2019-05-08	11700	A
USGS	15485500	2019-05-09	12500	A
USGS	15485500	2019-05-10	13900	A
USGS	15485500	2019-05-11	15100	A
USGS	15485500	2019-05-12	14900	A
USGS	15485500	2019-05-13	14300	A
USGS	15485500	2019-05-14	13900	A
USGS	15485500	2019-05-15	13900	A
USGS	15485500	2019-05-16	14400	A
USGS	15485500	2019-05-17	15100	A
USGS	15485500	2019-05-18	15500	A
USGS	15485500	2019-05-19	16000	A
USGS	15485500	2019-05-20	16500	A
USGS	15485500	2019-05-21	16700	A
USGS	15485500	2019-05-22	16600	A
USGS	15485500	2019-05-23	16700	A
USGS	15485500	2019-05-24	17900	A
USGS	15485500	2019-05-25	19900	A
USGS	15485500	2019-05-26	22800	A
USGS	15485500	2019-05-27	22000	A
USGS	15485500	2019-05-28	22700	A
USGS	15485500	2019-05-29	23900	A
USGS	15485500	2019-05-30	23900	A
USGS	15485500	2019-05-31	23400	A
USGS	15485500	2019-06-01	24900	A
USGS	15485500	2019-06-02	28100	A
USGS	15485500	2019-06-03	33100	A
USGS	15485500	2019-06-04	34900	A
USGS	15485500	2019-06-05	32000	A
USGS	15485500	2019-06-06	28900	A
USGS	15485500	2019-06-07	26700	A
USGS	15485500	2019-06-08	25900	A
USGS	15485500	2019-06-09	25900	A
USGS	15485500	2019-06-10	26500	A
USGS	15485500	2019-06-11	27400	A
USGS	15485500	2019-06-12	28000	A
USGS	15485500	2019-06-13	29300	A
USGS	15485500	2019-06-14	30600	A
USGS	15485500	2019-06-15	30800	A
USGS	15485500	2019-06-16	31700	A
USGS	15485500	2019-06-17	32700	A
USGS	15485500	2019-06-18	34000	A
USGS	15485500	2019-06-19	35500	A
USGS	15485500	2019-06-20	37200	A
USGS	15485500	2019-06-21	39200	A
USGS	15485500	2019-06-22	40400	A
USGS	15485500	2019-06-23	42500	A
USGS	15485500	2019-06-24	44700	A
USGS	15485500	2019-06-25	46700	A
USGS	15485500	2019-06-26	46600	A
USGS	15485500	2019-06-27	46500	A
USGS	15485500	2019-06-28	46600	A
USGS	15485500	2019-06-29	47700	A
USGS	15485500	2019-06-30	50700	A
USGS	15485500	2019-07-01	54100	A
USGS	15485500	2019-07-02	56800	A
USGS	15485500	2019-07-03	54700	A
USGS	15485500	2019-07-04	51400	A
USGS	15485500	2019-07-05	53000	A
USGS	15485500	2019-07-06	55400	A
USGS	15485500	2019-07-07	56400	A
USGS	15485500	2019-07-08	56800	A
USGS	15485500	2019-07-09	58600	A
USGS	15485500	2019-07-10	59000	A
USGS	15485500	2019-07-11	59300	A
USGS	15485500	2019-07-12	61400	A
USGS	15485500	2019-07-13	61300	A
USGS	15485500	2019-07-14	57300	A
USGS	15485500	2019-07-15	56500	A
USGS	15485500	2019-07-16	58400	A
USGS	15485500	2019-07-17	57800	A
USGS	15485500	2019-07-18	54500	A
USGS	15485500	2019-07-19	53900	A
USGS	15485500	2019-07-20	55400	A
USGS	15485500	2019-07-21	55300	A
USGS	15485500	2019-07-22	54900	A
USGS	15485500	2019-07-23	56000	A
USGS	15485500	2019-07-24	59000	A
USGS	15485500	2019-07-25	63600	A
USGS	15485500	2019-07-26	64200	A
USGS	15485500	2019-07-27	63200	A
USGS	15485500	2019-07-28	60700	A
USGS	15485500	2019-07-29	58200	A
USGS	15485500	2019-07-30	59500	A
USGS	15485500	2019-07-31	60800	A
USGS	15485500	2019-08-01	57700	A
USGS	15485500	2019-08-02	57300	A
USGS	15485500	2019-08-03	58800	A
USGS	15485500	2019-08-04	60100	A
USGS	15485500	2019-08-05	65800	A
USGS	15485500	2019-08-06	69900	A
USGS	15485500	2019-08-07	73000	A
USGS	15485500	2019-08-08	75200	A
USGS	15485500	2019-08-09	70800	A
USGS	15485500	2019-08-10	66800	A
USGS	15485500	2019-08-11	65000	A
USGS	15485500	2019-08-12	63700	A
USGS	15485500	2019-08-13	62000	A
USGS	15485500	2019-08-14	61800	A
USGS	15485500	2019-08-15	66100	A
USGS	15485500	2019-08-16	70800	A
USGS	15485500	2019-08-17	74400	A
USGS	15485500	2019-08-18	82600	A
USGS	15485500	2019-08-19	80600	A
USGS	15485500	2019-08-20	70000	A
USGS	15485500	2019-08-21	64400	A
USGS	15485500	2019-08-22	61400	A
USGS	15485500	2019-08-23	56800	A
USGS	15485500	2019-08-24	52300	A
USGS	15485500	2019-08-25	48300	A
USGS	15485500	2019-08-26	45200	A
USGS	15485500	2019-08-27	43000	A
USGS	15485500	2019-08-28	41200	A
USGS	15485500	2019-08-29	39900	A
USGS	15485500	2019-08-30	38700	A
USGS	15485500	2019-08-31	38100	A
USGS	15485500	2019-09-01	37600	A
USGS	15485500	2019-09-02	36000	A
USGS	15485500	2019-09-03	35200	A
USGS	15485500	2019-09-04	35200	A
USGS	15485500	2019-09-05	34800	A
USGS	15485500	2019-09-06	34100	A
USGS	15485500	2019-09-07	33200	A
USGS	15485500	2019-09-08	32600	A
